# x,y,z,label
49.1943,229.9788,60.0000,0.0000
124.1137,264.3032,10.0000,0.0000
7.3015,70.0520,10.0000,0.0000
209.4840,205.0000,46.2621,0.0000
61.0692,226.6782,60.0000,0.0000
225.4121,215.7393,10.0000,0.0000
124.4325,280.0000,5.7909,0.0000
250.0000,231.4302,12.6360,0.0000
148.5059,210.6491,10.0000,1.0000
114.6874,90.0523,10.0000,0.0000
176.2308,230.4035,10.0000,0.0000
129.7513,89.9534,20.0000,0.0000
147.2199,139.5202,10.0000,0.0000
21.6036,151.1227,19.6546,0.0000
224.4792,177.8497,10.0000,0.0000
240.5556,60.4947,19.5053,0.0000
124.5394,117.7971,10.0000,0.0000
79.2008,203.2323,16.8511,1.0000
250.0000,200.6223,37.6059,0.0000
259.1167,0.0000,2.6553,0.0000
250.0000,275.7971,20.2563,0.0000
103.6262,185.6146,10.0000,0.0000
207.5135,101.0276,20.0000,0.0000
226.9261,61.4313,18.5687,0.0000
231.1143,240.6969,10.0000,0.0000
120.0000,87.0238,15.9247,0.0000
141.8134,170.5657,10.0000,0.0000
216.0975,42.7248,20.0000,0.0000
23.0728,181.4792,23.0415,0.0000
261.6398,216.0874,10.0000,1.0000
22.1128,280.0000,4.4178,0.0000
197.4364,48.2995,20.0000,0.0000
280.0000,247.4881,2.2646,0.0000
250.0000,204.6086,49.7528,1.0000
67.6141,29.5679,13.0000,0.0000
250.0000,157.4379,17.8270,0.0000
62.5160,79.8888,13.0000,0.0000
134.9259,280.0000,7.8093,0.0000
184.7510,112.1175,10.0000,0.0000
61.5527,140.0000,30.4577,0.0000
241.0638,186.2330,10.0000,0.0000
253.0527,136.5904,10.0000,0.0000
120.0000,76.6171,15.2121,0.0000
250.0000,188.9813,31.1750,0.0000
158.1882,221.5515,10.0000,0.0000
54.4073,39.0339,13.0000,0.0000
132.6892,8.2966,10.0000,0.0000
210.8525,122.5719,10.0000,0.0000
183.0877,53.4892,20.0000,0.0000
253.4626,121.4421,10.0000,0.0000
199.7746,53.7644,20.0000,0.0000
252.0779,140.0000,40.0166,0.0000
182.5534,183.4113,10.0000,0.0000
39.9677,123.6356,13.0000,0.0000
138.3556,153.9093,10.0000,0.0000
231.6777,254.2332,10.0000,0.0000
193.5517,59.2316,20.0000,0.0000
258.4164,150.3028,60.0000,0.0000
32.6610,257.5806,34.4073,0.0000
260.0000,222.0575,21.5804,0.0000
227.2780,205.0000,49.6936,0.0000
229.6427,85.9605,20.0000,0.0000
183.8788,193.9249,10.0000,0.0000
181.4838,195.6058,10.0000,0.0000
154.0358,205.0000,48.0674,0.0000
228.6614,33.5118,10.0000,0.0000
174.9934,60.0020,19.9980,0.0000
181.2885,122.2455,10.0000,0.0000
228.4643,205.0000,27.3629,0.0000
27.2841,9.7370,13.0000,0.0000
266.4231,24.8886,10.0000,0.0000
85.3375,50.1361,10.0000,0.0000
0.0000,250.7615,8.0067,0.0000
178.8229,88.6757,20.0000,0.0000
260.0000,175.6002,42.2180,0.0000
234.7389,205.0000,59.5156,0.0000
150.7462,215.0000,21.8999,0.0000
268.7400,133.3938,10.0000,0.0000
250.0000,239.9822,30.1595,0.0000
194.3168,144.7565,10.0000,0.0000
260.0000,158.7192,12.3167,0.0000
21.2486,102.7368,13.0000,0.0000
20.1780,223.9946,12.0913,0.0000
214.8786,215.0000,21.0106,0.0000
162.2155,96.5492,20.0000,0.0000
269.0822,136.8794,10.0000,0.0000
190.0710,32.2224,10.0000,0.0000
34.2058,232.8403,60.0000,0.0000
151.4079,44.4935,20.0000,0.0000
249.1486,191.9865,10.0000,1.0000
250.0000,229.0364,39.0006,0.0000
200.3625,0.0000,0.2852,0.0000
8.2392,160.7952,10.0000,0.0000
182.7229,12.3614,10.0000,0.0000
260.0000,159.0386,59.0900,0.0000
155.0449,196.7667,10.0000,0.0000
250.0000,255.9675,48.5295,0.0000
51.9710,261.2844,39.9236,0.0000
154.0735,127.8201,10.0000,0.0000
69.4865,232.7236,48.8012,0.0000
127.3222,25.1499,10.0000,0.0000
21.0449,172.0803,17.4482,0.0000
188.7598,117.4235,10.0000,0.0000
231.9564,61.7472,18.2529,0.0000
22.4036,198.4520,34.3014,0.0000
202.3497,143.0316,10.0000,0.0000
151.2257,205.0000,37.2466,0.0000
0.0000,103.2156,1.4768,0.0000
171.9867,222.5245,10.0000,0.0000
179.8073,126.3267,10.0000,0.0000
0.0000,121.7528,1.2408,0.0000
168.7260,278.4710,10.0000,0.0000
13.8658,109.0543,10.0000,0.0000
197.0826,93.2617,20.0000,0.0000
162.7871,205.0000,48.0704,0.0000
70.7235,49.5712,13.0000,0.0000
75.2014,226.2136,54.3901,0.0000
68.5820,49.8236,13.0000,0.0000
94.2814,47.0407,10.0000,0.0000
72.8099,122.1434,13.0000,0.0000
257.9382,35.0000,13.9789,0.0000
188.6106,220.5124,10.0000,0.0000
250.0000,216.1984,52.7303,1.0000
86.8488,58.4428,10.0000,0.0000
236.4640,236.4357,10.0000,0.0000
171.1554,169.1791,10.0000,0.0000
45.7629,33.3174,13.0000,0.0000
231.1602,259.3586,10.0000,0.0000
233.5018,97.7190,20.0000,0.0000
113.8747,40.8517,10.0000,0.0000
144.5812,142.9469,10.0000,0.0000
250.0000,196.3808,21.8012,0.0000
57.7946,87.5368,13.0000,0.0000
250.0000,188.3138,59.2994,0.0000
200.1350,233.1311,10.0000,0.0000
260.0000,230.9947,51.6225,0.0000
260.0000,279.6439,52.9316,0.0000
132.2084,270.7305,10.0000,0.0000
210.6570,165.4169,10.0000,0.0000
161.7179,268.5406,10.0000,0.0000
21.1733,217.9187,42.1529,0.0000
122.2708,56.0015,20.0000,0.0000
250.0000,271.6703,14.7193,0.0000
280.0000,95.8916,9.0350,0.0000
76.2835,89.3289,13.0000,0.0000
72.3994,27.0389,13.0000,0.0000
149.9396,110.6439,10.0000,0.0000
223.0990,28.4901,10.0000,0.0000
59.3010,21.8081,13.0000,0.0000
91.3007,145.4459,10.0000,0.0000
134.9423,242.6551,10.0000,0.0000
107.2595,196.9438,10.0000,0.0000
270.2381,207.9869,10.0000,0.0000
242.3273,205.0000,55.7947,0.0000
0.1667,179.7475,10.0000,0.0000
251.8256,166.5242,60.0000,0.0000
64.9627,280.0000,23.2093,0.0000
280.0000,113.5091,0.9313,0.0000
27.5949,140.0000,20.4170,0.0000
158.8231,43.0953,20.0000,0.0000
177.0378,6.3862,10.0000,0.0000
101.6587,229.7654,10.0000,0.0000
110.0722,7.4319,10.0000,0.0000
174.3753,184.9608,10.0000,0.0000
154.2720,215.0000,26.5052,0.0000
39.8453,180.5286,38.1702,1.0000
250.0000,236.2711,29.3660,0.0000
69.9646,181.8743,32.3644,0.0000
260.0000,178.9477,11.5509,0.0000
54.3908,280.0000,5.4656,0.0000
122.4023,205.0000,32.8464,0.0000
250.0000,249.9148,44.9847,0.0000
10.1396,179.4301,10.0000,0.0000
18.2217,99.6604,10.0000,1.0000
13.7457,86.8677,10.0000,0.0000
57.5621,280.0000,7.0766,0.0000
23.5359,160.4219,24.0962,0.0000
166.3646,257.4844,10.0000,0.0000
135.3284,205.0000,57.3242,0.0000
187.3376,14.3870,10.0000,0.0000
126.5387,215.0000,48.1783,0.0000
120.9494,215.0000,12.5900,0.0000
60.6880,0.0000,12.1776,0.0000
214.5705,33.2885,10.0000,0.0000
216.8199,152.2277,10.0000,0.0000
158.7399,215.0000,24.8928,0.0000
20.4590,246.9476,15.1529,0.0000
7.1124,3.1634,10.0000,0.0000
172.4949,105.6169,10.0000,0.0000
280.0000,242.2071,5.6411,0.0000
109.3529,177.6453,10.0000,0.0000
177.0329,195.6559,10.0000,0.0000
100.6637,148.0823,10.0000,0.0000
20.0000,43.9247,12.1171,0.0000
160.1237,212.1094,10.0000,1.0000
280.0000,138.7582,0.0022,0.0000
39.2065,280.0000,2.6799,0.0000
3.7897,174.6519,10.0000,0.0000
128.3635,203.1000,10.0000,0.0000
60.4703,229.3560,60.0000,0.0000
21.4301,218.9052,45.0591,0.0000
260.0000,146.0298,22.5072,0.0000
229.9479,215.3603,10.0000,1.0000
205.8800,209.2205,10.0000,0.0000
122.1614,215.0000,30.4288,0.0000
78.9808,240.0589,17.4621,0.0000
151.3455,208.9644,16.0356,0.0000
100.1718,191.4732,10.0000,0.0000
41.5842,238.6849,54.3097,0.0000
28.7100,168.7570,31.0163,0.0000
142.2144,114.4890,10.0000,0.0000
163.2707,111.6882,10.0000,0.0000
212.6817,112.0457,10.0000,0.0000
260.0000,180.3983,58.4934,0.0000
160.5556,1.5305,10.0000,0.0000
97.0292,28.1796,10.0000,0.0000
236.9664,207.5167,10.0000,0.0000
260.0000,212.8217,22.2409,0.0000
44.7442,238.5196,60.0000,0.0000
66.6014,185.0452,42.3864,0.0000
220.0757,0.0000,8.8927,0.0000
220.0747,263.9223,10.0000,0.0000
8.6299,274.9600,10.0000,0.0000
79.4404,186.2217,15.6441,0.0000
56.0492,180.7255,58.5613,0.0000
234.6314,73.9005,13.9005,0.0000
29.7183,50.8929,13.0000,0.0000
137.7532,35.0000,11.7107,0.0000
73.3872,60.5878,13.0000,0.0000
276.8491,218.6911,10.0000,0.0000
258.9403,140.0000,35.2141,0.0000
247.7490,205.0000,23.4504,0.0000
278.8650,72.6755,10.0000,0.0000
196.4383,205.0000,51.0306,0.0000
78.6044,248.3306,18.8331,0.0000
127.0348,5.8925,10.0000,0.0000
23.1254,196.8584,48.5705,0.0000
47.9092,180.0796,46.6987,0.0000
154.5674,122.2185,10.0000,0.0000
148.4693,129.5849,10.0000,0.0000
75.5804,269.7342,25.5088,0.0000
250.0000,195.5279,47.6076,0.0000
228.5931,245.3926,10.0000,0.0000
108.7316,84.0688,10.0000,0.0000
98.5315,180.9969,10.0000,0.0000
55.6567,54.1306,13.0000,0.0000
134.1593,207.0537,10.0000,0.0000
99.1156,46.0475,10.0000,0.0000
134.5685,212.0332,60.0000,0.0000
79.6230,238.0427,14.5495,0.0000
246.4505,248.6482,10.0000,0.0000
218.3912,98.0329,20.0000,0.0000
123.0149,189.1852,10.0000,0.0000
260.0000,206.0453,23.4556,0.0000
0.0000,136.5811,2.4652,0.0000
31.3136,0.0000,0.1604,0.0000
175.9089,137.3281,10.0000,0.0000
95.6011,105.1654,10.0000,0.0000
249.3346,42.2958,20.0000,0.0000
46.2450,112.1127,13.0000,0.0000
155.5060,105.0000,11.5121,0.0000
73.8737,228.1514,31.1298,0.0000
137.1108,93.4643,20.0000,0.0000
215.7309,138.2677,10.0000,0.0000
263.3699,13.1683,10.0000,0.0000
75.1924,226.2439,46.0617,0.0000
7.1268,0.0000,5.4903,0.0000
28.3503,280.0000,15.4802,0.0000
258.7721,11.1530,10.0000,0.0000
22.1447,196.2910,20.9619,0.0000
138.5940,208.3512,60.0000,0.0000
33.9382,147.7919,35.3100,0.0000
176.8611,43.8801,20.0000,0.0000
26.1742,6.2851,13.0000,0.0000
244.7841,218.3733,10.0000,0.0000
250.0000,259.4553,56.7880,0.0000
275.7778,70.0980,10.0000,0.0000
167.3856,205.0000,52.0645,0.0000
238.7539,117.8676,10.0000,0.0000
191.4052,71.3483,11.3483,0.0000
223.6574,251.5832,10.0000,0.0000
157.0701,205.0000,28.9529,0.0000
0.0000,38.5236,6.2578,0.0000
267.2701,243.9275,10.0000,0.0000
93.6498,182.4036,10.0000,0.0000
0.1034,159.1949,10.0000,0.0000
242.2855,209.7300,60.0000,0.0000
38.0173,241.1813,37.5018,0.0000
260.0000,220.2293,50.1829,0.0000
260.0000,240.0041,12.6701,0.0000
250.0000,245.5904,27.7725,0.0000
102.8581,107.5596,10.0000,0.0000
260.0088,141.0800,10.0000,1.0000
250.0000,233.4347,31.4419,0.0000
250.0000,267.3190,59.3517,0.0000
170.8617,214.8128,60.0000,0.0000
71.4268,178.5256,30.9798,0.0000
163.9915,137.9514,10.0000,0.0000
159.2145,93.7748,20.0000,0.0000
74.3023,80.3573,13.0000,0.0000
70.4649,59.7669,13.0000,0.0000
62.4473,186.6910,60.0000,0.0000
1.8850,280.0000,1.6026,0.0000
232.2526,208.7876,60.0000,0.0000
171.1974,229.0409,10.0000,0.0000
202.2642,209.3673,60.0000,0.0000
59.7230,146.7680,38.2872,0.0000
279.7183,233.9636,10.0000,0.0000
250.0000,278.9356,31.7132,0.0000
71.7174,83.3539,13.0000,0.0000
180.3450,244.0726,10.0000,0.0000
153.1035,76.5519,16.5519,0.0000
222.6414,50.6329,20.0000,0.0000
167.7940,49.9584,20.0000,0.0000
97.7501,7.6638,10.0000,0.0000
250.0000,246.4678,20.3204,0.0000
221.1312,215.0000,35.2560,0.0000
3.6097,280.0000,6.8662,0.0000
260.0000,251.5089,42.0033,0.0000
241.1403,117.6958,10.0000,0.0000
240.5737,259.9744,10.0000,0.0000
209.4915,212.4109,60.0000,0.0000
169.6916,56.0790,20.0000,0.0000
278.7657,29.4328,10.0000,0.0000
59.3940,145.7567,38.3979,0.0000
250.0000,198.2225,43.8645,0.0000
4.9111,1.2122,10.0000,0.0000
47.0247,9.0426,13.0000,0.0000
120.0000,206.3516,22.7395,0.0000
251.9501,6.3320,10.0000,0.0000
261.8298,47.0728,10.0000,0.0000
24.2737,253.0169,25.3126,0.0000
275.9336,184.4525,10.0000,0.0000
241.1543,210.0516,14.9484,0.0000
214.1076,246.7714,10.0000,0.0000
198.3853,215.0000,47.1323,0.0000
204.8646,189.0092,10.0000,0.0000
79.9184,168.4819,11.7929,0.0000
146.7157,83.1902,20.0000,0.0000
260.0000,229.5502,35.2734,0.0000
164.6012,60.0641,19.9359,0.0000
71.3741,280.0000,12.1932,0.0000
194.8478,61.0894,18.9106,0.0000
158.6419,91.4065,20.0000,0.0000
128.1002,172.1039,10.0000,0.0000
15.9588,81.7469,10.0000,0.0000
260.0000,248.2592,46.7860,0.0000
0.0000,248.8460,3.6534,0.0000
215.0499,35.9636,20.0000,0.0000
142.1963,233.8561,10.0000,0.0000
138.9234,213.8207,10.0000,0.0000
77.7285,280.0000,14.4129,0.0000
86.0952,53.2126,10.0000,0.0000
278.2169,265.9303,10.0000,0.0000
79.4263,0.0000,5.2401,0.0000
238.2802,89.9387,20.0000,0.0000
159.8425,269.7108,10.0000,0.0000
124.2414,218.6428,10.0000,0.0000
250.0000,228.7472,54.0349,0.0000
76.5121,0.0000,11.9251,0.0000
177.9204,0.0000,6.9916,0.0000
146.3779,202.6329,10.0000,0.0000
136.0330,205.0000,32.8880,0.0000
60.6013,0.0000,5.4156,0.0000
232.7539,215.0000,14.9429,0.0000
36.7326,236.7871,57.9463,0.0000
53.3363,72.7368,13.0000,0.0000
280.0000,100.8636,1.6931,0.0000
21.3396,42.4033,13.0000,0.0000
254.0226,173.2006,60.0000,0.0000
169.9180,148.8865,10.0000,0.0000
65.0721,20.4871,13.0000,0.0000
22.9545,70.7353,13.0000,0.0000
214.1204,94.5145,20.0000,0.0000
106.3810,105.2638,10.0000,0.0000
153.5676,279.8111,10.0000,0.0000
253.0530,5.1233,10.0000,0.0000
145.5195,90.0531,20.0000,0.0000
216.7062,244.8199,10.0000,0.0000
279.3328,71.7474,10.0000,0.0000
46.0937,142.3227,39.6591,0.0000
193.3299,168.6835,10.0000,0.0000
79.7689,206.6678,50.6024,0.0000
53.8662,83.0825,13.0000,0.0000
250.0000,234.9750,47.3171,0.0000
110.2876,57.6705,10.0000,0.0000
169.2460,87.6172,20.0000,0.0000
248.4288,8.0136,10.0000,0.0000
0.0000,61.2935,5.4023,0.0000
268.9672,219.9832,10.0000,0.0000
75.1010,221.8710,60.0000,0.0000
67.4195,135.4011,13.0000,0.0000
246.2567,245.5756,10.0000,0.0000
193.5618,118.8875,10.0000,0.0000
260.0000,174.0555,38.7761,0.0000
206.4518,276.0824,10.0000,0.0000
253.9475,58.0925,20.0000,0.0000
250.0000,167.0815,55.0481,0.0000
260.0000,151.2402,51.8971,0.0000
123.5265,46.4824,20.0000,0.0000
20.2511,206.9696,21.3703,0.0000
251.7416,256.0610,60.0000,0.0000
43.8977,114.7177,13.0000,0.0000
20.2153,172.3720,12.6903,0.0000
238.8720,19.5885,10.0000,0.0000
260.0000,175.7986,46.7131,0.0000
14.8395,64.5852,10.0000,0.0000
50.8078,280.0000,6.0851,0.0000
261.9284,0.0000,1.1492,0.0000
227.3111,215.0000,53.1748,0.0000
47.3055,5.3355,13.0000,0.0000
280.0000,33.2687,5.9658,0.0000
124.1767,131.5762,10.0000,0.0000
214.3820,277.0112,10.0000,0.0000
125.9938,280.0000,5.8718,0.0000
247.6717,215.0000,23.8225,0.0000
210.0143,272.7762,10.0000,0.0000
247.5587,201.3852,10.0000,0.0000
250.0000,153.6418,29.5192,0.0000
246.0885,18.4370,10.0000,0.0000
233.4181,105.0000,13.6169,0.0000
159.4353,235.0388,10.0000,0.0000
250.0968,248.6225,60.0000,0.0000
168.1048,117.5212,10.0000,0.0000
200.6305,207.9724,17.0276,0.0000
75.2890,226.0730,51.7200,0.0000
167.5844,209.9009,15.0991,0.0000
51.0959,252.9881,39.9613,0.0000
81.5728,4.8475,10.0000,0.0000
168.4034,185.3121,10.0000,0.0000
93.5173,49.4160,10.0000,0.0000
256.6171,156.1041,60.0000,0.0000
4.0034,242.6865,10.0000,0.0000
250.0000,167.6628,46.9636,0.0000
4.6073,217.2114,10.0000,0.0000
182.1565,192.2016,10.0000,0.0000
125.1307,215.0000,18.0778,0.0000
208.2300,149.6189,10.0000,0.0000
161.9219,19.0286,10.0000,0.0000
1.3071,225.8812,10.0000,0.0000
207.1031,279.3587,10.0000,0.0000
129.5825,142.6697,10.0000,0.0000
25.1747,42.3441,13.0000,0.0000
260.0000,145.7004,21.5439,0.0000
30.8240,102.9794,13.0000,0.0000
222.8963,211.8559,10.0000,0.0000
94.0192,164.4316,10.0000,0.0000
179.8212,207.0194,10.0000,0.0000
14.3128,220.6167,10.0000,0.0000
124.0820,210.7449,10.0000,1.0000
83.1708,151.4291,10.0000,0.0000
250.0000,155.4100,13.6289,0.0000
200.2224,65.9231,14.0769,0.0000
60.5223,237.9963,57.8712,0.0000
221.0520,234.7749,10.0000,0.0000
114.9131,222.1525,10.0000,0.0000
73.7865,0.0000,3.8109,0.0000
260.0000,259.3107,33.2859,0.0000
225.7086,252.7961,10.0000,0.0000
207.6408,0.0000,9.9817,0.0000
81.9748,107.0710,10.0000,0.0000
280.0000,134.7070,4.9805,0.0000
24.6220,225.8569,48.9978,0.0000
11.4460,272.5916,10.0000,0.0000
161.6508,205.0000,29.2181,0.0000
139.6263,211.0162,60.0000,0.0000
152.8924,280.0000,7.4584,0.0000
194.3862,205.0000,35.4872,0.0000
172.4011,215.0000,58.6621,0.0000
260.0000,224.4097,49.6214,0.0000
79.9742,179.0826,10.6090,0.0000
128.5384,163.2210,10.0000,0.0000
49.5414,239.9444,58.5531,0.0000
65.9461,280.0000,0.0317,0.0000
105.3467,0.9840,10.0000,0.0000
203.7708,193.0434,10.0000,0.0000
0.0000,110.9248,9.6287,0.0000
250.0000,154.0979,57.5741,0.0000
274.3840,84.2357,10.0000,0.0000
34.3247,131.4034,13.0000,0.0000
63.6566,194.0258,60.0000,0.0000
57.2072,33.9408,13.0000,0.0000
32.1012,280.0000,29.6526,0.0000
234.3481,215.0000,58.8085,0.0000
6.2027,180.1403,10.0000,0.0000
250.0000,161.0370,14.4157,0.0000
280.0000,76.9569,7.7902,0.0000
224.2206,162.8048,10.0000,0.0000
280.0000,101.7659,1.1943,0.0000
165.7665,205.0000,48.2373,0.0000
234.4227,215.0000,56.8986,0.0000
198.6591,25.1582,10.0000,0.0000
79.9380,149.4492,11.2919,0.0000
102.7497,247.9056,10.0000,0.0000
184.7356,205.0000,35.6489,0.0000
201.1679,280.0000,4.6695,0.0000
260.0000,100.4715,18.5266,0.0000
76.1506,172.5651,24.6639,0.0000
82.1806,275.8838,10.0000,0.0000
154.6542,2.2326,10.0000,0.0000
18.1081,15.6392,10.0000,0.0000
107.0963,129.5831,10.0000,0.0000
84.4682,0.0000,8.6522,0.0000
53.2534,140.0000,29.8858,0.0000
160.9197,124.0839,10.0000,0.0000
135.2648,57.0016,20.0000,0.0000
116.8319,104.4994,10.0000,0.0000
262.0522,151.6879,10.0000,1.0000
0.0000,126.6320,5.3897,0.0000
120.0000,96.1164,12.2827,0.0000
237.5699,215.0000,25.3603,0.0000
0.0000,74.3104,5.1577,0.0000
63.1156,107.6941,13.0000,0.0000
67.3554,16.5617,13.0000,0.0000
51.4986,239.8754,55.1558,0.0000
0.0000,258.5619,7.9229,0.0000
154.4701,192.7634,10.0000,0.0000
135.9506,217.7507,10.0000,0.0000
214.4983,245.8315,10.0000,0.0000
168.6028,79.2693,19.2693,0.0000
0.0000,229.4117,2.2546,0.0000
225.8418,212.8846,12.1154,1.0000
152.5071,164.3641,10.0000,0.0000
244.5472,241.6067,10.0000,0.0000
247.0388,211.1321,60.0000,0.0000
92.6910,138.1260,10.0000,0.0000
262.6729,92.1234,10.0000,0.0000
255.6720,76.9929,16.9929,0.0000
222.8060,215.0000,53.4245,0.0000
0.0000,163.1201,2.1257,0.0000
209.6039,235.2362,10.0000,0.0000
206.7485,99.8278,20.0000,0.0000
250.0000,186.7426,54.7657,0.0000
70.5923,10.8611,13.0000,0.0000
277.2211,271.1676,10.0000,0.0000
122.4052,205.0000,41.0498,0.0000
183.8962,35.0000,10.0702,0.0000
24.7087,216.8394,60.0000,0.0000
20.1001,193.1388,11.2077,0.0000
2.0798,0.0000,1.9279,0.0000
170.5738,52.1214,20.0000,0.0000
180.4188,273.6226,10.0000,0.0000
124.0158,3.6192,10.0000,0.0000
227.5457,215.0000,12.0600,1.0000
132.6568,9.8904,10.0000,0.0000
76.2940,195.7759,58.1845,0.0000
31.3095,178.7706,33.3672,0.0000
54.4429,166.2923,39.6231,0.0000
10.6258,257.6380,10.0000,0.0000
233.0582,25.6550,10.0000,0.0000
187.0478,54.3678,20.0000,0.0000
79.4323,249.5370,15.6820,0.0000
131.0234,29.4145,10.0000,0.0000
4.0966,20.7196,10.0000,0.0000
42.4923,94.7485,13.0000,0.0000
164.4660,272.7477,10.0000,0.0000
259.5556,13.9321,10.0000,0.0000
19.9390,218.4117,10.0000,0.0000
144.4433,107.3404,10.0000,0.0000
67.0600,143.5903,34.6172,0.0000
251.7900,280.0000,15.5928,0.0000
122.4766,205.0000,23.8130,0.0000
234.9294,129.5169,10.0000,0.0000
156.8081,139.1647,10.0000,0.0000
67.5849,185.7039,44.1955,0.0000
280.0000,257.0314,7.0251,0.0000
68.0537,245.9033,33.8889,0.0000
101.4800,279.1386,10.0000,0.0000
23.0355,222.9185,40.4271,0.0000
189.3815,253.6969,10.0000,0.0000
216.9607,102.1914,20.0000,0.0000
258.0239,280.0000,27.3900,0.0000
278.1851,149.6805,10.0000,0.0000
60.2837,231.6087,60.0000,0.0000
58.1134,26.8225,13.0000,0.0000
168.2716,156.6601,10.0000,0.0000
99.2187,214.4118,10.0000,0.0000
91.6688,168.7980,10.0000,0.0000
129.9054,21.5659,10.0000,0.0000
134.2829,215.0000,19.0497,0.0000
250.7082,112.3869,10.0000,0.0000
260.0000,204.5804,37.8851,0.0000
34.9091,184.1197,45.3290,0.0000
120.6643,215.0000,55.3398,0.0000
79.0279,141.1095,17.1684,0.0000
173.7339,280.0000,2.9981,0.0000
222.5571,205.0000,34.9227,0.0000
250.0000,278.9739,17.9650,0.0000
235.9170,18.3786,10.0000,0.0000
242.8411,0.0000,2.5928,0.0000
104.5215,105.5486,10.0000,0.0000
260.0000,249.4326,23.9734,0.0000
84.3917,131.2107,10.0000,0.0000
241.0445,215.0000,57.5591,0.0000
167.9113,255.8026,10.0000,0.0000
80.9133,141.5824,10.0000,0.0000
130.6495,129.3100,10.0000,0.0000
0.0000,95.5467,5.6643,0.0000
218.0878,205.0000,27.3163,0.0000
72.2303,245.1474,30.0930,0.0000
99.1390,126.7715,10.0000,0.0000
5.0285,22.5775,10.0000,0.0000
25.2944,0.0000,9.6005,0.0000
140.0953,54.1965,20.0000,0.0000
20.4264,204.9765,55.2432,0.0000
25.3394,91.2555,13.0000,0.0000
68.7433,263.4950,33.2977,0.0000
159.6430,0.0000,4.1198,0.0000
52.7259,41.2575,13.0000,0.0000
233.7574,0.0000,6.7011,0.0000
227.7342,44.4092,20.0000,0.0000
69.7241,260.3903,32.5633,0.0000
157.7696,280.0000,9.2002,0.0000
262.5714,209.5234,10.0000,0.0000
114.2434,218.8531,10.0000,0.0000
145.8678,139.3909,10.0000,0.0000
79.4358,248.4536,15.6657,0.0000
44.7496,69.7321,13.0000,0.0000
156.6355,205.0000,55.2386,0.0000
202.0947,185.4066,10.0000,0.0000
13.8782,151.7674,10.0000,0.0000
149.4922,220.1837,10.0000,0.0000
48.9098,187.0725,60.0000,0.0000
162.1779,215.0000,52.4566,0.0000
90.1201,64.9141,10.0000,0.0000
246.4330,205.0000,22.3730,0.0000
70.2285,47.9923,13.0000,0.0000
47.4828,0.0000,6.6284,0.0000
0.0000,32.5936,3.1184,0.0000
63.7756,143.1199,36.5472,0.0000
25.0190,226.4203,59.1266,0.0000
257.6793,0.0000,5.1265,0.0000
26.6111,184.4355,28.7859,0.0000
126.8112,234.0303,10.0000,0.0000
147.8955,241.8267,10.0000,0.0000
148.4072,193.2782,10.0000,0.0000
214.7104,160.1137,10.0000,0.0000
117.5716,6.0668,10.0000,0.0000
250.0000,143.1230,23.0348,0.0000
144.7376,205.0000,46.6797,0.0000
219.5659,280.0000,3.6731,0.0000
79.1225,279.3152,16.7872,0.0000
67.6580,185.7549,42.2110,0.0000
150.8114,169.6796,10.0000,0.0000
154.9188,105.0000,12.6398,0.0000
34.6586,0.0000,2.3020,0.0000
250.0000,165.5328,33.1935,0.0000
250.0000,245.9538,30.8926,0.0000
250.0000,201.6799,58.0583,0.0000
194.8829,35.0000,14.4119,0.0000
120.1045,215.0000,40.3524,0.0000
176.0906,275.0632,10.0000,0.0000
195.7413,256.3618,10.0000,0.0000
226.1456,248.3366,10.0000,0.0000
228.4371,100.7099,20.0000,0.0000
117.3758,177.0745,10.0000,0.0000
18.4048,170.5615,10.0000,0.0000
43.6148,162.0951,39.2899,0.0000
55.0135,273.2196,39.4744,0.0000
138.1015,210.3891,14.6109,0.0000
26.2005,228.6662,28.2390,1.0000
13.0863,278.2547,10.0000,0.0000
260.0000,192.7617,47.3913,0.0000
187.0749,212.5069,10.0000,1.0000
250.0000,154.9932,19.7898,0.0000
147.0843,40.1111,20.0000,0.0000
75.9795,136.7817,13.0000,0.0000
170.9834,203.2702,10.0000,0.0000
141.5697,36.9380,20.0000,0.0000
131.1013,201.1672,10.0000,0.0000
250.0000,235.4095,41.3744,0.0000
138.4356,169.9017,10.0000,0.0000
250.0000,200.9281,42.5442,0.0000
235.8725,206.2859,10.0000,0.0000
76.7143,92.2413,13.0000,0.0000
249.6941,49.0637,20.0000,0.0000
274.7971,258.9129,10.0000,0.0000
27.5048,195.3566,60.0000,0.0000
56.5108,19.4935,13.0000,0.0000
26.5869,47.3090,13.0000,0.0000
54.1236,180.3105,52.8068,0.0000
13.6261,127.7982,10.0000,0.0000
121.6840,166.3882,10.0000,0.0000
18.8924,23.2560,10.0000,1.0000
280.0000,146.1983,7.5762,0.0000
6.7118,15.0328,10.0000,0.0000
175.4285,270.1300,10.0000,0.0000
30.6602,271.5189,32.8442,0.0000
208.2948,270.0527,10.0000,0.0000
204.4659,115.2176,10.0000,0.0000
149.1129,199.4328,10.0000,0.0000
260.0000,184.5752,49.1130,0.0000
0.1232,74.5833,10.0000,0.0000
164.7790,268.3548,10.0000,0.0000
190.0807,215.0000,45.9534,0.0000
260.0000,271.4412,59.1277,0.0000
140.7719,32.2633,10.0000,0.0000
109.0778,186.4107,10.0000,0.0000
166.9533,195.3004,10.0000,0.0000
